DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Location,TimeOfDayMagnitude,DepthRangeCount,EarthquakeSourceCount
1997/06/27 01:45:46.000,36.090895000000,26.484888000000,586.500000000000,6.570000000000,Ms,35,0.440000000000,810.560000000000,0.056600000000,CI,115319524,"Asia/Jakarta, Kediri, ID","[{""time"":""00:00"",""magnitude"":5.94},{""time"":""04:00"",""magnitude"":4.52},{""time"":""08:00"",""magnitude"":4.92},{""time"":""12:00"",""magnitude"":2.09},{""time"":""16:00"",""magnitude"":3.2},{""time"":""20:00"",""magnitude"":5.58},{""time"":""24:00"",""magnitude"":5.07}]","[{""range"":""0-10"",""count"":7},{""range"":""11-20"",""count"":35},{""range"":""21-30"",""count"":49},{""range"":""31-40"",""count"":18},{""range"":""41+"",""count"":38}]","[{""name"":""USGS"",""value"":38},{""name"":""NEI"",""value"":51},{""name"":""CI"",""value"":8},{""name"":""Other"",""value"":3}]"
2012/08/24 01:42:07.000,-21.201349000000,148.788465000000,436.610000000000,5.250000000000,ML,40,153.270000000000,632.670000000000,0.944800000000,NEI,690674492,"Asia/Kuala_Lumpur, Kulai, MY","[{""time"":""00:00"",""magnitude"":3.12},{""time"":""04:00"",""magnitude"":4.22},{""time"":""08:00"",""magnitude"":5.33},{""time"":""12:00"",""magnitude"":4.9},{""time"":""16:00"",""magnitude"":3.27},{""time"":""20:00"",""magnitude"":5.73},{""time"":""24:00"",""magnitude"":5.75}]","[{""range"":""0-10"",""count"":0},{""range"":""11-20"",""count"":30},{""range"":""21-30"",""count"":13},{""range"":""31-40"",""count"":11},{""range"":""41+"",""count"":38}]","[{""name"":""USGS"",""value"":5},{""name"":""NEI"",""value"":56},{""name"":""CI"",""value"":25},{""name"":""Other"",""value"":14}]"
2007/09/04 20:53:32.000,84.549003000000,135.279656000000,106.800000000000,4.040000000000,Mb,51,140.640000000000,827.380000000000,0.709400000000,NEI,853294390,"Europe/Brussels, Lille, BE","[{""time"":""00:00"",""magnitude"":4.65},{""time"":""04:00"",""magnitude"":4.9},{""time"":""08:00"",""magnitude"":2.55},{""time"":""12:00"",""magnitude"":5.39},{""time"":""16:00"",""magnitude"":5.68},{""time"":""20:00"",""magnitude"":4.21},{""time"":""24:00"",""magnitude"":2.5}]","[{""range"":""0-10"",""count"":18},{""range"":""11-20"",""count"":14},{""range"":""21-30"",""count"":8},{""range"":""31-40"",""count"":41},{""range"":""41+"",""count"":25}]","[{""name"":""USGS"",""value"":8},{""name"":""NEI"",""value"":43},{""name"":""CI"",""value"":13},{""name"":""Other"",""value"":36}]"
1983/01/03 17:59:00.000,-86.285675000000,86.908949000000,586.250000000000,5.240000000000,Mb,0,63.150000000000,699.930000000000,0.253300000000,US,713355025,"Europe/Moscow, Gavrilov-Yam, RU","[{""time"":""00:00"",""magnitude"":5.28},{""time"":""04:00"",""magnitude"":4.94},{""time"":""08:00"",""magnitude"":3.64},{""time"":""12:00"",""magnitude"":2.09},{""time"":""16:00"",""magnitude"":3.24},{""time"":""20:00"",""magnitude"":5.89},{""time"":""24:00"",""magnitude"":3.33}]","[{""range"":""0-10"",""count"":5},{""range"":""11-20"",""count"":9},{""range"":""21-30"",""count"":36},{""range"":""31-40"",""count"":48},{""range"":""41+"",""count"":28}]","[{""name"":""USGS"",""value"":5},{""name"":""NEI"",""value"":37},{""name"":""CI"",""value"":23},{""name"":""Other"",""value"":35}]"
1986/05/27 18:50:10.000,-64.855867000000,14.432389000000,327.960000000000,6.020000000000,Ms,94,69.620000000000,192.350000000000,0.759900000000,NEI,419235916,"Europe/Madrid, Reus, ES","[{""time"":""00:00"",""magnitude"":5.2},{""time"":""04:00"",""magnitude"":6},{""time"":""08:00"",""magnitude"":5.6},{""time"":""12:00"",""magnitude"":3.59},{""time"":""16:00"",""magnitude"":5.8},{""time"":""20:00"",""magnitude"":2.62},{""time"":""24:00"",""magnitude"":2.39}]","[{""range"":""0-10"",""count"":13},{""range"":""11-20"",""count"":48},{""range"":""21-30"",""count"":4},{""range"":""31-40"",""count"":16},{""range"":""41+"",""count"":40}]","[{""name"":""USGS"",""value"":42},{""name"":""NEI"",""value"":3},{""name"":""CI"",""value"":36},{""name"":""Other"",""value"":19}]"
1982/09/15 15:55:22.000,-12.630151000000,5.022160000000,101.410000000000,8.080000000000,ML,45,174.700000000000,908.190000000000,1.470900000000,US,961146224,"Africa/Douala, Mbalmayo, CM","[{""time"":""00:00"",""magnitude"":2.94},{""time"":""04:00"",""magnitude"":5.5},{""time"":""08:00"",""magnitude"":3.92},{""time"":""12:00"",""magnitude"":5.37},{""time"":""16:00"",""magnitude"":5.27},{""time"":""20:00"",""magnitude"":5.52},{""time"":""24:00"",""magnitude"":2.07}]","[{""range"":""0-10"",""count"":45},{""range"":""11-20"",""count"":28},{""range"":""21-30"",""count"":29},{""range"":""31-40"",""count"":39},{""range"":""41+"",""count"":37}]","[{""name"":""USGS"",""value"":24},{""name"":""NEI"",""value"":49},{""name"":""CI"",""value"":14},{""name"":""Other"",""value"":13}]"
1982/06/18 19:17:11.000,-34.846733000000,170.005701000000,235.590000000000,4.770000000000,ML,49,32.350000000000,506.440000000000,0.111400000000,US,1477423381,"America/Tegucigalpa, Olanchito, HN","[{""time"":""00:00"",""magnitude"":3.02},{""time"":""04:00"",""magnitude"":4.94},{""time"":""08:00"",""magnitude"":2.65},{""time"":""12:00"",""magnitude"":4.8},{""time"":""16:00"",""magnitude"":5.36},{""time"":""20:00"",""magnitude"":3.63},{""time"":""24:00"",""magnitude"":2.91}]","[{""range"":""0-10"",""count"":10},{""range"":""11-20"",""count"":18},{""range"":""21-30"",""count"":45},{""range"":""31-40"",""count"":7},{""range"":""41+"",""count"":15}]","[{""name"":""USGS"",""value"":32},{""name"":""NEI"",""value"":34},{""name"":""CI"",""value"":6},{""name"":""Other"",""value"":28}]"
1976/12/05 05:07:52.000,-45.163814000000,158.185741000000,107.210000000000,3.520000000000,Mb,65,139.330000000000,67.060000000000,0.220100000000,US,1409841937,"Asia/Irkutsk, Ulan-Ude, RU","[{""time"":""00:00"",""magnitude"":2.4},{""time"":""04:00"",""magnitude"":2.68},{""time"":""08:00"",""magnitude"":3.8},{""time"":""12:00"",""magnitude"":3.68},{""time"":""16:00"",""magnitude"":3.98},{""time"":""20:00"",""magnitude"":5.94},{""time"":""24:00"",""magnitude"":4.74}]","[{""range"":""0-10"",""count"":6},{""range"":""11-20"",""count"":37},{""range"":""21-30"",""count"":20},{""range"":""31-40"",""count"":20},{""range"":""41+"",""count"":11}]","[{""name"":""USGS"",""value"":28},{""name"":""NEI"",""value"":16},{""name"":""CI"",""value"":55},{""name"":""Other"",""value"":1}]"
1986/01/19 13:40:01.000,36.314589000000,-22.239292000000,687.120000000000,8.060000000000,Mw,39,9.740000000000,625.400000000000,1.154600000000,NEI,1631088281,"Asia/Kolkata, Kundla, IN","[{""time"":""00:00"",""magnitude"":2.06},{""time"":""04:00"",""magnitude"":4.29},{""time"":""08:00"",""magnitude"":2.82},{""time"":""12:00"",""magnitude"":3.6},{""time"":""16:00"",""magnitude"":4.79},{""time"":""20:00"",""magnitude"":5.51},{""time"":""24:00"",""magnitude"":3.95}]","[{""range"":""0-10"",""count"":3},{""range"":""11-20"",""count"":22},{""range"":""21-30"",""count"":40},{""range"":""31-40"",""count"":37},{""range"":""41+"",""count"":26}]","[{""name"":""USGS"",""value"":49},{""name"":""NEI"",""value"":50},{""name"":""CI"",""value"":0},{""name"":""Other"",""value"":1}]"
1994/02/12 06:38:33.000,53.400916000000,-175.333773000000,34.780000000000,3.680000000000,ML,17,225.820000000000,369.280000000000,0.611900000000,US,548772483,"Europe/Berlin, Eppingen, DE","[{""time"":""00:00"",""magnitude"":2.12},{""time"":""04:00"",""magnitude"":5},{""time"":""08:00"",""magnitude"":2.74},{""time"":""12:00"",""magnitude"":2.34},{""time"":""16:00"",""magnitude"":5.98},{""time"":""20:00"",""magnitude"":3.08},{""time"":""24:00"",""magnitude"":5.23}]","[{""range"":""0-10"",""count"":10},{""range"":""11-20"",""count"":40},{""range"":""21-30"",""count"":34},{""range"":""31-40"",""count"":38},{""range"":""41+"",""count"":36}]","[{""name"":""USGS"",""value"":25},{""name"":""NEI"",""value"":66},{""name"":""CI"",""value"":1},{""name"":""Other"",""value"":8}]"
2008/07/02 23:41:20.000,-35.145943000000,130.730167000000,215.160000000000,5.500000000000,Mb,99,45.300000000000,564.540000000000,0.643100000000,AK,64978751,"Asia/Jakarta, Tebingtinggi, ID","[{""time"":""00:00"",""magnitude"":2.88},{""time"":""04:00"",""magnitude"":4.42},{""time"":""08:00"",""magnitude"":3.64},{""time"":""12:00"",""magnitude"":4.7},{""time"":""16:00"",""magnitude"":2.53},{""time"":""20:00"",""magnitude"":5.98},{""time"":""24:00"",""magnitude"":3.59}]","[{""range"":""0-10"",""count"":36},{""range"":""11-20"",""count"":26},{""range"":""21-30"",""count"":48},{""range"":""31-40"",""count"":1},{""range"":""41+"",""count"":11}]","[{""name"":""USGS"",""value"":10},{""name"":""NEI"",""value"":30},{""name"":""CI"",""value"":19},{""name"":""Other"",""value"":41}]"
1978/02/13 22:15:06.000,55.910637000000,135.933329000000,290.420000000000,9.090000000000,ML,89,146.890000000000,478.420000000000,1.111100000000,CI,1508592839,"America/Caracas, Tinaquillo, VE","[{""time"":""00:00"",""magnitude"":3.88},{""time"":""04:00"",""magnitude"":3.73},{""time"":""08:00"",""magnitude"":5.72},{""time"":""12:00"",""magnitude"":2.64},{""time"":""16:00"",""magnitude"":5.02},{""time"":""20:00"",""magnitude"":5.63},{""time"":""24:00"",""magnitude"":5.04}]","[{""range"":""0-10"",""count"":9},{""range"":""11-20"",""count"":21},{""range"":""21-30"",""count"":41},{""range"":""31-40"",""count"":10},{""range"":""41+"",""count"":2}]","[{""name"":""USGS"",""value"":32},{""name"":""NEI"",""value"":2},{""name"":""CI"",""value"":41},{""name"":""Other"",""value"":25}]"
1978/06/18 19:26:57.000,50.831835000000,141.082052000000,134.910000000000,5.600000000000,Mw,93,133.600000000000,144.940000000000,0.091500000000,AK,280469503,"Europe/Warsaw, Ustka, PL","[{""time"":""00:00"",""magnitude"":4.9},{""time"":""04:00"",""magnitude"":5.94},{""time"":""08:00"",""magnitude"":4.54},{""time"":""12:00"",""magnitude"":5.84},{""time"":""16:00"",""magnitude"":5.98},{""time"":""20:00"",""magnitude"":3.89},{""time"":""24:00"",""magnitude"":3.26}]","[{""range"":""0-10"",""count"":6},{""range"":""11-20"",""count"":5},{""range"":""21-30"",""count"":33},{""range"":""31-40"",""count"":42},{""range"":""41+"",""count"":29}]","[{""name"":""USGS"",""value"":37},{""name"":""NEI"",""value"":62},{""name"":""CI"",""value"":0},{""name"":""Other"",""value"":1}]"
2004/02/07 21:32:49.000,-13.331357000000,-116.601090000000,514.980000000000,5.830000000000,Mw,65,214.780000000000,804.580000000000,0.977200000000,AK,212774647,"Africa/Accra, Bibiani, GH","[{""time"":""00:00"",""magnitude"":5.02},{""time"":""04:00"",""magnitude"":4.98},{""time"":""08:00"",""magnitude"":3.7},{""time"":""12:00"",""magnitude"":2.05},{""time"":""16:00"",""magnitude"":3.53},{""time"":""20:00"",""magnitude"":5.67},{""time"":""24:00"",""magnitude"":4.21}]","[{""range"":""0-10"",""count"":32},{""range"":""11-20"",""count"":22},{""range"":""21-30"",""count"":47},{""range"":""31-40"",""count"":26},{""range"":""41+"",""count"":12}]","[{""name"":""USGS"",""value"":46},{""name"":""NEI"",""value"":32},{""name"":""CI"",""value"":6},{""name"":""Other"",""value"":16}]"
1977/02/18 15:19:46.000,30.523783000000,-92.718862000000,692.020000000000,5.240000000000,Mb,81,255.260000000000,831.560000000000,0.865700000000,AK,922744018,"America/Mexico_City, Paracho de Verduzco, MX","[{""time"":""00:00"",""magnitude"":2.73},{""time"":""04:00"",""magnitude"":2.02},{""time"":""08:00"",""magnitude"":5.53},{""time"":""12:00"",""magnitude"":4.41},{""time"":""16:00"",""magnitude"":4.79},{""time"":""20:00"",""magnitude"":3.54},{""time"":""24:00"",""magnitude"":5.98}]","[{""range"":""0-10"",""count"":35},{""range"":""11-20"",""count"":36},{""range"":""21-30"",""count"":33},{""range"":""31-40"",""count"":6},{""range"":""41+"",""count"":8}]","[{""name"":""USGS"",""value"":27},{""name"":""NEI"",""value"":52},{""name"":""CI"",""value"":1},{""name"":""Other"",""value"":20}]"
1998/10/22 20:06:00.000,-27.960669000000,-91.853518000000,80.240000000000,8.080000000000,Mw,63,105.690000000000,247.840000000000,1.346500000000,US,648383449,"America/Panama, Chilibre, PA","[{""time"":""00:00"",""magnitude"":4.38},{""time"":""04:00"",""magnitude"":3.47},{""time"":""08:00"",""magnitude"":5.69},{""time"":""12:00"",""magnitude"":3.64},{""time"":""16:00"",""magnitude"":2.01},{""time"":""20:00"",""magnitude"":3.64},{""time"":""24:00"",""magnitude"":5.51}]","[{""range"":""0-10"",""count"":29},{""range"":""11-20"",""count"":29},{""range"":""21-30"",""count"":16},{""range"":""31-40"",""count"":43},{""range"":""41+"",""count"":43}]","[{""name"":""USGS"",""value"":22},{""name"":""NEI"",""value"":26},{""name"":""CI"",""value"":42},{""name"":""Other"",""value"":10}]"
2024/05/26 08:05:12.000,-48.662537000000,176.418783000000,31.440000000000,8.550000000000,Mb,91,49.430000000000,775.690000000000,0.614200000000,NEI,642359473,"Africa/Windhoek, Okahandja, NA","[{""time"":""00:00"",""magnitude"":2.01},{""time"":""04:00"",""magnitude"":3.82},{""time"":""08:00"",""magnitude"":4.1},{""time"":""12:00"",""magnitude"":4.84},{""time"":""16:00"",""magnitude"":4.75},{""time"":""20:00"",""magnitude"":3.1},{""time"":""24:00"",""magnitude"":3.31}]","[{""range"":""0-10"",""count"":23},{""range"":""11-20"",""count"":3},{""range"":""21-30"",""count"":10},{""range"":""31-40"",""count"":45},{""range"":""41+"",""count"":24}]","[{""name"":""USGS"",""value"":38},{""name"":""NEI"",""value"":21},{""name"":""CI"",""value"":13},{""name"":""Other"",""value"":28}]"
2019/08/30 02:49:37.000,14.429048000000,0.611302000000,25.440000000000,6.220000000000,Mw,1,344.520000000000,587.920000000000,0.676800000000,AK,1401277397,"America/Bogota, Puerto Colombia, CO","[{""time"":""00:00"",""magnitude"":4.13},{""time"":""04:00"",""magnitude"":4.55},{""time"":""08:00"",""magnitude"":3.14},{""time"":""12:00"",""magnitude"":5.5},{""time"":""16:00"",""magnitude"":4.67},{""time"":""20:00"",""magnitude"":5.8},{""time"":""24:00"",""magnitude"":5.24}]","[{""range"":""0-10"",""count"":44},{""range"":""11-20"",""count"":48},{""range"":""21-30"",""count"":16},{""range"":""31-40"",""count"":36},{""range"":""41+"",""count"":39}]","[{""name"":""USGS"",""value"":1},{""name"":""NEI"",""value"":64},{""name"":""CI"",""value"":22},{""name"":""Other"",""value"":13}]"
2004/06/26 15:06:20.000,68.297872000000,-109.055618000000,511.390000000000,3.570000000000,ML,32,281.250000000000,8.090000000000,1.496100000000,AK,607173698,"Europe/Madrid, Jumilla, ES","[{""time"":""00:00"",""magnitude"":5.11},{""time"":""04:00"",""magnitude"":4.52},{""time"":""08:00"",""magnitude"":5.38},{""time"":""12:00"",""magnitude"":4.05},{""time"":""16:00"",""magnitude"":5.7},{""time"":""20:00"",""magnitude"":2.36},{""time"":""24:00"",""magnitude"":2.92}]","[{""range"":""0-10"",""count"":15},{""range"":""11-20"",""count"":20},{""range"":""21-30"",""count"":35},{""range"":""31-40"",""count"":45},{""range"":""41+"",""count"":14}]","[{""name"":""USGS"",""value"":5},{""name"":""NEI"",""value"":38},{""name"":""CI"",""value"":19},{""name"":""Other"",""value"":38}]"
2000/05/31 07:31:44.000,-41.873822000000,-63.783953000000,332.260000000000,3.190000000000,Mb,40,199.300000000000,154.370000000000,1.319500000000,NEI,1004164900,"America/New_York, Clermont, US","[{""time"":""00:00"",""magnitude"":5.9},{""time"":""04:00"",""magnitude"":5.89},{""time"":""08:00"",""magnitude"":5.72},{""time"":""12:00"",""magnitude"":2.9},{""time"":""16:00"",""magnitude"":5.41},{""time"":""20:00"",""magnitude"":3.15},{""time"":""24:00"",""magnitude"":3.03}]","[{""range"":""0-10"",""count"":11},{""range"":""11-20"",""count"":28},{""range"":""21-30"",""count"":11},{""range"":""31-40"",""count"":0},{""range"":""41+"",""count"":14}]","[{""name"":""USGS"",""value"":38},{""name"":""NEI"",""value"":13},{""name"":""CI"",""value"":35},{""name"":""Other"",""value"":14}]"
2017/08/04 18:15:46.000,69.018982000000,101.094907000000,476.120000000000,3.860000000000,Ms,57,74.210000000000,244.400000000000,1.207300000000,NEI,1135200916,"Asia/Jakarta, Jambi City, ID","[{""time"":""00:00"",""magnitude"":2.18},{""time"":""04:00"",""magnitude"":5.01},{""time"":""08:00"",""magnitude"":2.97},{""time"":""12:00"",""magnitude"":3.79},{""time"":""16:00"",""magnitude"":3.3},{""time"":""20:00"",""magnitude"":3.11},{""time"":""24:00"",""magnitude"":2.71}]","[{""range"":""0-10"",""count"":7},{""range"":""11-20"",""count"":34},{""range"":""21-30"",""count"":10},{""range"":""31-40"",""count"":47},{""range"":""41+"",""count"":29}]","[{""name"":""USGS"",""value"":39},{""name"":""NEI"",""value"":26},{""name"":""CI"",""value"":23},{""name"":""Other"",""value"":12}]"
1979/02/19 05:35:42.000,-24.707427000000,-15.906338000000,365.260000000000,9.110000000000,Ms,22,149.310000000000,929.190000000000,1.217900000000,CI,739689348,"Africa/Algiers, Ksar Chellala, DZ","[{""time"":""00:00"",""magnitude"":5.31},{""time"":""04:00"",""magnitude"":4.96},{""time"":""08:00"",""magnitude"":2.78},{""time"":""12:00"",""magnitude"":5.54},{""time"":""16:00"",""magnitude"":3.18},{""time"":""20:00"",""magnitude"":5.98},{""time"":""24:00"",""magnitude"":4.86}]","[{""range"":""0-10"",""count"":12},{""range"":""11-20"",""count"":26},{""range"":""21-30"",""count"":46},{""range"":""31-40"",""count"":4},{""range"":""41+"",""count"":48}]","[{""name"":""USGS"",""value"":39},{""name"":""NEI"",""value"":58},{""name"":""CI"",""value"":2},{""name"":""Other"",""value"":1}]"
2016/01/30 07:15:29.000,66.952249000000,87.536112000000,270.790000000000,8.160000000000,Mw,16,205.600000000000,614.540000000000,1.092200000000,NEI,1153972266,"America/New_York, Kensington, US","[{""time"":""00:00"",""magnitude"":3.51},{""time"":""04:00"",""magnitude"":2.39},{""time"":""08:00"",""magnitude"":4.71},{""time"":""12:00"",""magnitude"":4.9},{""time"":""16:00"",""magnitude"":5.56},{""time"":""20:00"",""magnitude"":3.08},{""time"":""24:00"",""magnitude"":4.65}]","[{""range"":""0-10"",""count"":43},{""range"":""11-20"",""count"":9},{""range"":""21-30"",""count"":44},{""range"":""31-40"",""count"":10},{""range"":""41+"",""count"":34}]","[{""name"":""USGS"",""value"":10},{""name"":""NEI"",""value"":88},{""name"":""CI"",""value"":1},{""name"":""Other"",""value"":1}]"
1979/08/04 04:52:25.000,61.110025000000,-179.424401000000,397.410000000000,4.590000000000,ML,50,136.520000000000,103.700000000000,1.192100000000,AK,645184530,"America/Puerto_Rico, Aguadilla, PR","[{""time"":""00:00"",""magnitude"":2.64},{""time"":""04:00"",""magnitude"":5.28},{""time"":""08:00"",""magnitude"":4.67},{""time"":""12:00"",""magnitude"":4.01},{""time"":""16:00"",""magnitude"":4.82},{""time"":""20:00"",""magnitude"":4.24},{""time"":""24:00"",""magnitude"":3.59}]","[{""range"":""0-10"",""count"":29},{""range"":""11-20"",""count"":20},{""range"":""21-30"",""count"":25},{""range"":""31-40"",""count"":19},{""range"":""41+"",""count"":1}]","[{""name"":""USGS"",""value"":4},{""name"":""NEI"",""value"":53},{""name"":""CI"",""value"":26},{""name"":""Other"",""value"":17}]"
1996/12/28 21:01:59.000,-27.181245000000,-148.919953000000,116.910000000000,4.770000000000,ML,81,303.980000000000,845.070000000000,1.326200000000,CI,1512753520,"America/Managua, Somoto, NI","[{""time"":""00:00"",""magnitude"":5.1},{""time"":""04:00"",""magnitude"":4.44},{""time"":""08:00"",""magnitude"":3.98},{""time"":""12:00"",""magnitude"":3.31},{""time"":""16:00"",""magnitude"":2.01},{""time"":""20:00"",""magnitude"":2.47},{""time"":""24:00"",""magnitude"":4.39}]","[{""range"":""0-10"",""count"":40},{""range"":""11-20"",""count"":36},{""range"":""21-30"",""count"":45},{""range"":""31-40"",""count"":36},{""range"":""41+"",""count"":32}]","[{""name"":""USGS"",""value"":26},{""name"":""NEI"",""value"":53},{""name"":""CI"",""value"":2},{""name"":""Other"",""value"":19}]"
1985/03/17 20:02:50.000,-69.466059000000,-165.454578000000,501.220000000000,4.150000000000,Mw,2,170.030000000000,522.810000000000,1.476600000000,US,416749065,"Asia/Jakarta, Wangon, ID","[{""time"":""00:00"",""magnitude"":4.64},{""time"":""04:00"",""magnitude"":4.66},{""time"":""08:00"",""magnitude"":4.42},{""time"":""12:00"",""magnitude"":5.61},{""time"":""16:00"",""magnitude"":2.73},{""time"":""20:00"",""magnitude"":3.94},{""time"":""24:00"",""magnitude"":5.93}]","[{""range"":""0-10"",""count"":19},{""range"":""11-20"",""count"":39},{""range"":""21-30"",""count"":32},{""range"":""31-40"",""count"":6},{""range"":""41+"",""count"":43}]","[{""name"":""USGS"",""value"":7},{""name"":""NEI"",""value"":11},{""name"":""CI"",""value"":11},{""name"":""Other"",""value"":71}]"
2015/10/28 18:57:01.000,25.769257000000,29.484699000000,261.050000000000,7.180000000000,Mb,42,313.760000000000,399.840000000000,1.052600000000,CI,974349629,"America/Los_Angeles, Beaumont, US","[{""time"":""00:00"",""magnitude"":4.3},{""time"":""04:00"",""magnitude"":2.1},{""time"":""08:00"",""magnitude"":2.36},{""time"":""12:00"",""magnitude"":2.4},{""time"":""16:00"",""magnitude"":5.08},{""time"":""20:00"",""magnitude"":5.65},{""time"":""24:00"",""magnitude"":2.13}]","[{""range"":""0-10"",""count"":9},{""range"":""11-20"",""count"":36},{""range"":""21-30"",""count"":16},{""range"":""31-40"",""count"":12},{""range"":""41+"",""count"":45}]","[{""name"":""USGS"",""value"":21},{""name"":""NEI"",""value"":72},{""name"":""CI"",""value"":2},{""name"":""Other"",""value"":5}]"
2023/12/29 22:59:28.000,-32.466113000000,-81.236338000000,508.250000000000,8.210000000000,Mb,16,352.780000000000,514.400000000000,0.114900000000,US,824925615,"Europe/Berlin, Neuburg an der Donau, DE","[{""time"":""00:00"",""magnitude"":4.79},{""time"":""04:00"",""magnitude"":5.61},{""time"":""08:00"",""magnitude"":4.19},{""time"":""12:00"",""magnitude"":4.63},{""time"":""16:00"",""magnitude"":2.95},{""time"":""20:00"",""magnitude"":4.62},{""time"":""24:00"",""magnitude"":2.66}]","[{""range"":""0-10"",""count"":14},{""range"":""11-20"",""count"":21},{""range"":""21-30"",""count"":3},{""range"":""31-40"",""count"":36},{""range"":""41+"",""count"":3}]","[{""name"":""USGS"",""value"":33},{""name"":""NEI"",""value"":2},{""name"":""CI"",""value"":28},{""name"":""Other"",""value"":37}]"
1997/09/15 15:53:21.000,-23.990266000000,-50.751419000000,484.390000000000,5.790000000000,Mb,17,5.660000000000,39.470000000000,1.129600000000,US,1670484999,"Asia/Kuala_Lumpur, Gua Musang, MY","[{""time"":""00:00"",""magnitude"":4.22},{""time"":""04:00"",""magnitude"":2.55},{""time"":""08:00"",""magnitude"":4.21},{""time"":""12:00"",""magnitude"":4.07},{""time"":""16:00"",""magnitude"":5.76},{""time"":""20:00"",""magnitude"":4.55},{""time"":""24:00"",""magnitude"":2.63}]","[{""range"":""0-10"",""count"":7},{""range"":""11-20"",""count"":30},{""range"":""21-30"",""count"":18},{""range"":""31-40"",""count"":30},{""range"":""41+"",""count"":16}]","[{""name"":""USGS"",""value"":0},{""name"":""NEI"",""value"":0},{""name"":""CI"",""value"":53},{""name"":""Other"",""value"":47}]"
1996/04/26 06:15:26.000,16.922801000000,115.432913000000,571.240000000000,7.000000000000,Ms,4,245.270000000000,765.590000000000,0.537700000000,US,398639669,"Asia/Tokyo, Sasayama, JP","[{""time"":""00:00"",""magnitude"":5.11},{""time"":""04:00"",""magnitude"":5.01},{""time"":""08:00"",""magnitude"":2.15},{""time"":""12:00"",""magnitude"":5.53},{""time"":""16:00"",""magnitude"":3.98},{""time"":""20:00"",""magnitude"":2.52},{""time"":""24:00"",""magnitude"":3.82}]","[{""range"":""0-10"",""count"":38},{""range"":""11-20"",""count"":23},{""range"":""21-30"",""count"":2},{""range"":""31-40"",""count"":10},{""range"":""41+"",""count"":17}]","[{""name"":""USGS"",""value"":8},{""name"":""NEI"",""value"":81},{""name"":""CI"",""value"":2},{""name"":""Other"",""value"":9}]"
1991/06/18 06:00:45.000,35.927775000000,83.732303000000,303.500000000000,4.620000000000,Mb,30,189.910000000000,564.120000000000,0.106900000000,NEI,1194830742,"America/Caracas, La Victoria, VE","[{""time"":""00:00"",""magnitude"":2.06},{""time"":""04:00"",""magnitude"":4.14},{""time"":""08:00"",""magnitude"":5.63},{""time"":""12:00"",""magnitude"":2.38},{""time"":""16:00"",""magnitude"":5.52},{""time"":""20:00"",""magnitude"":2.96},{""time"":""24:00"",""magnitude"":5.2}]","[{""range"":""0-10"",""count"":4},{""range"":""11-20"",""count"":3},{""range"":""21-30"",""count"":6},{""range"":""31-40"",""count"":8},{""range"":""41+"",""count"":42}]","[{""name"":""USGS"",""value"":4},{""name"":""NEI"",""value"":15},{""name"":""CI"",""value"":45},{""name"":""Other"",""value"":36}]"
1994/11/02 20:17:52.000,42.058259000000,-159.573934000000,342.370000000000,5.430000000000,Mw,56,265.510000000000,374.710000000000,0.816300000000,CI,311281108,"America/Mazatlan, Acaponeta, MX","[{""time"":""00:00"",""magnitude"":2.72},{""time"":""04:00"",""magnitude"":4.69},{""time"":""08:00"",""magnitude"":2.66},{""time"":""12:00"",""magnitude"":5.02},{""time"":""16:00"",""magnitude"":2.56},{""time"":""20:00"",""magnitude"":5.58},{""time"":""24:00"",""magnitude"":3.73}]","[{""range"":""0-10"",""count"":42},{""range"":""11-20"",""count"":44},{""range"":""21-30"",""count"":41},{""range"":""31-40"",""count"":11},{""range"":""41+"",""count"":46}]","[{""name"":""USGS"",""value"":43},{""name"":""NEI"",""value"":2},{""name"":""CI"",""value"":0},{""name"":""Other"",""value"":55}]"
1991/11/21 22:44:06.000,55.157531000000,-80.048913000000,517.340000000000,5.900000000000,Mw,18,259.930000000000,931.990000000000,0.052200000000,AK,893782678,"Africa/Lagos, Igbara-Odo, NG","[{""time"":""00:00"",""magnitude"":5.2},{""time"":""04:00"",""magnitude"":3.62},{""time"":""08:00"",""magnitude"":5.9},{""time"":""12:00"",""magnitude"":5.01},{""time"":""16:00"",""magnitude"":4.4},{""time"":""20:00"",""magnitude"":4.04},{""time"":""24:00"",""magnitude"":5.12}]","[{""range"":""0-10"",""count"":48},{""range"":""11-20"",""count"":41},{""range"":""21-30"",""count"":29},{""range"":""31-40"",""count"":36},{""range"":""41+"",""count"":40}]","[{""name"":""USGS"",""value"":15},{""name"":""NEI"",""value"":12},{""name"":""CI"",""value"":40},{""name"":""Other"",""value"":33}]"
